"idx","data","godzina","flow"
"4984","18/05/2014","18",155
"4985","18/05/2014","19",125.75
"4986","18/05/2014","20",96.75
"4987","18/05/2014","21",55.5
"4988","18/05/2014","22",32.25
"4989","18/05/2014","23",20
"4990","18/06/2014","00",9.6875
"4991","18/06/2014","01",8
"4992","18/06/2014","02",9.9375
"4993","18/06/2014","03",16.625
"4994","18/06/2014","04",26.75
"4995","18/06/2014","05",65.5
"4996","18/06/2014","06",166
"4997","18/06/2014","07",363.5
"4998","18/06/2014","08",415.75
"4999","18/06/2014","09",292.5
"5000","18/06/2014","10",222.75
"5001","18/06/2014","11",221.75
"5002","18/06/2014","12",223.5
"5003","18/06/2014","13",196.25
"5004","18/06/2014","14",209.5
"5005","18/06/2014","15",216.5
"5006","18/06/2014","16",249
"5007","18/06/2014","17",258
"5008","18/06/2014","18",207.75
"5009","18/06/2014","19",128.75
"5010","18/06/2014","20",94
"5011","18/06/2014","21",62.75
"5012","18/06/2014","22",42
"5013","18/06/2014","23",18.25
"5014","18/07/2014","00",22
"5015","18/07/2014","01",14.75
"5016","18/07/2014","02",12.875
"5017","18/07/2014","03",17.125
"5018","18/07/2014","04",26.815
"5019","18/07/2014","05",74.875
"5020","18/07/2014","06",146.75
"5021","18/07/2014","07",349.875
"5022","18/07/2014","08",378.5
"5023","18/07/2014","09",288.375
"5024","18/07/2014","10",246.5
"5025","18/07/2014","11",233.375
"5026","18/07/2014","12",226.25
"5027","18/07/2014","13",237.625
"5028","18/07/2014","14",226
"5029","18/07/2014","15",232.75
"5030","18/07/2014","16",264.875
"5031","18/07/2014","17",255.125
"5032","18/07/2014","18",197.875
"5033","18/07/2014","19",137.75
"5034","18/07/2014","20",91.875
"5035","18/07/2014","21",68
"5036","18/07/2014","22",53.625
"5037","18/07/2014","23",38.875
"5038","18/08/2014","00",39.75
"5039","18/08/2014","01",24
"5040","18/08/2014","02",19.1875
"5041","18/08/2014","03",19.875
"5042","18/08/2014","04",42
"5043","18/08/2014","05",92
"5044","18/08/2014","06",164.75
"5045","18/08/2014","07",329.5
"5046","18/08/2014","08",341
"5047","18/08/2014","09",257.5
"5048","18/08/2014","10",270.75
"5049","18/08/2014","11",260.25
"5050","18/08/2014","12",225.25
"5051","18/08/2014","13",225.75
"5052","18/08/2014","14",221
"5053","18/08/2014","15",195.25
"5054","18/08/2014","16",245.5
"5055","18/08/2014","17",226.5
"5056","18/08/2014","18",189
"5057","18/08/2014","19",128.5
"5058","18/08/2014","20",89.5
"5059","18/08/2014","21",82.75
"5060","18/08/2014","22",49
"5061","18/08/2014","23",44.25
"5062","18/09/2014","00",28.75
"5063","18/09/2014","01",15
"5064","18/09/2014","02",15.75
"5065","18/09/2014","03",17.75
"5066","18/09/2014","04",26.5
"5067","18/09/2014","05",84.5
"5068","18/09/2014","06",165
"5069","18/09/2014","07",373.5
"5070","18/09/2014","08",417.25
"5071","18/09/2014","09",285.5
"5072","18/09/2014","10",219.25
"5073","18/09/2014","11",229.5
"5074","18/09/2014","12",215.75
"5075","18/09/2014","13",201.5
"5076","18/09/2014","14",233.75
"5077","18/09/2014","15",222.5
"5078","18/09/2014","16",284.25
"5079","18/09/2014","17",256.25
"5080","18/09/2014","18",219.75
"5081","18/09/2014","19",125.5
"5082","18/09/2014","20",85.75
"5083","18/09/2014","21",65.25
"5084","18/09/2014","22",36.5
"5085","18/09/2014","23",33.75
"5086","18/10/2014","00",21.875
"5087","18/10/2014","01",14.75
"5088","18/10/2014","02",14.625
"5089","18/10/2014","03",13.125
"5090","18/10/2014","04",15.375
"5091","18/10/2014","05",36.25
"5092","18/10/2014","06",59.125
"5093","18/10/2014","07",121.75
"5094","18/10/2014","08",185.5
"5095","18/10/2014","09",243.375
"5096","18/10/2014","10",258
"5097","18/10/2014","11",252.875
"5098","18/10/2014","12",244.5
"5099","18/10/2014","13",250.125
"5100","18/10/2014","14",209
"5101","18/10/2014","15",190.875
"5102","18/10/2014","16",179
"5103","18/10/2014","17",189.5
"5104","18/10/2014","18",143.625
"5105","18/10/2014","19",97.75
"5106","18/10/2014","20",68.625
"5107","18/10/2014","21",57.5
"5108","18/10/2014","22",46.625
"5109","18/10/2014","23",45.75
"5110","18/11/2014","00",14.625
"5111","18/11/2014","01",10.1875
"5112","18/11/2014","02",10.5
"5113","18/11/2014","03",14.8125
"5114","18/11/2014","04",25.125
"5115","18/11/2014","05",64.875
"5116","18/11/2014","06",143.375
"5117","18/11/2014","07",367.375
"5118","18/11/2014","08",428
"5119","18/11/2014","09",277.25
"5120","18/11/2014","10",229.375
"5121","18/11/2014","11",188.875
"5122","18/11/2014","12",197.125
"5123","18/11/2014","13",193.25
"5124","18/11/2014","14",192.375
"5125","18/11/2014","15",205
"5126","18/11/2014","16",232.875
"5127","18/11/2014","17",253.125
"5128","18/11/2014","18",186.75
"5129","18/11/2014","19",110.25
"5130","18/11/2014","20",64.5
"5131","18/11/2014","21",49.25
"5132","18/11/2014","22",40
"5133","18/11/2014","23",21.75
"5134","18/12/2014","00",21
"5135","18/12/2014","01",16.25
"5136","18/12/2014","02",16
"5137","18/12/2014","03",12.25
"5138","18/12/2014","04",33.75
"5139","18/12/2014","05",66
"5140","18/12/2014","06",147.5
"5141","18/12/2014","07",350
"5142","18/12/2014","08",403.25
"5143","18/12/2014","09",313
"5144","18/12/2014","10",262.25
"5145","18/12/2014","11",235.75
"5146","18/12/2014","12",219.25
"5147","18/12/2014","13",232
"5148","18/12/2014","14",239.75
"5149","18/12/2014","15",232.75
"5150","18/12/2014","16",274.75
"5151","18/12/2014","17",280.75
"5152","18/12/2014","18",190
"5153","18/12/2014","19",123
"5154","18/12/2014","20",74.25
"5155","18/12/2014","21",61.5
"5156","18/12/2014","22",40.75
"5157","18/12/2014","23",45.75
"5158","19/01/2014","00",27.25
"5159","19/01/2014","01",14.875
"5160","19/01/2014","02",12.625
"5161","19/01/2014","03",7.625
"5162","19/01/2014","04",7.8125
"5163","19/01/2014","05",18.375
"5164","19/01/2014","06",28.25
"5165","19/01/2014","07",55
"5166","19/01/2014","08",71.125
"5167","19/01/2014","09",129.5
"5168","19/01/2014","10",184.625
"5169","19/01/2014","11",200.125
"5170","19/01/2014","12",200.75
"5171","19/01/2014","13",182.125
"5172","19/01/2014","14",163.125
"5173","19/01/2014","15",160.25
"5174","19/01/2014","16",148.75
"5175","19/01/2014","17",115.375
"5176","19/01/2014","18",92.75
"5177","19/01/2014","19",75.375
"5178","19/01/2014","20",53.875
"5179","19/01/2014","21",45.125
"5180","19/01/2014","22",27
"5181","19/01/2014","23",14
"5182","19/02/2014","00",11.5
"5183","19/02/2014","01",12.9375
"5184","19/02/2014","02",8.75
"5185","19/02/2014","03",11.0625
"5186","19/02/2014","04",26.25
"5187","19/02/2014","05",65
"5188","19/02/2014","06",137.25
"5189","19/02/2014","07",323.25
"5190","19/02/2014","08",379
"5191","19/02/2014","09",279.5
"5192","19/02/2014","10",244.75
"5193","19/02/2014","11",241
"5194","19/02/2014","12",218.25
"5195","19/02/2014","13",231.5
"5196","19/02/2014","14",194.25
"5197","19/02/2014","15",208
"5198","19/02/2014","16",257
"5199","19/02/2014","17",257.25
"5200","19/02/2014","18",169.5
"5201","19/02/2014","19",109.75
"5202","19/02/2014","20",81
"5203","19/02/2014","21",46.75
"5204","19/02/2014","22",42.75
"5205","19/02/2014","23",24
"5206","19/03/2014","00",19.25
"5207","19/03/2014","01",14
"5208","19/03/2014","02",8.625
"5209","19/03/2014","03",14.1875
"5210","19/03/2014","04",28.75
"5211","19/03/2014","05",80
"5212","19/03/2014","06",165.75
"5213","19/03/2014","07",401.5
"5214","19/03/2014","08",427.5
"5215","19/03/2014","09",266.5
"5216","19/03/2014","10",223.5
"5217","19/03/2014","11",224.25
"5218","19/03/2014","12",202.75
"5219","19/03/2014","13",223
"5220","19/03/2014","14",217.75
"5221","19/03/2014","15",222.75
"5222","19/03/2014","16",270
"5223","19/03/2014","17",273.25
"5224","19/03/2014","18",183.25
"5225","19/03/2014","19",107.25
"5226","19/03/2014","20",72.5
"5227","19/03/2014","21",66.25
"5228","19/03/2014","22",36
"5229","19/03/2014","23",28.75
"5230","19/04/2014","00",28.4075
"5231","19/04/2014","01",15.25
"5232","19/04/2014","02",11.875
"5233","19/04/2014","03",10.0625
"5234","19/04/2014","04",6
"5235","19/04/2014","05",27.625
"5236","19/04/2014","06",55.25
"5237","19/04/2014","07",119
"5238","19/04/2014","08",165.5
"5239","19/04/2014","09",248.5
"5240","19/04/2014","10",267.75
"5241","19/04/2014","11",277.25
"5242","19/04/2014","12",242.25
"5243","19/04/2014","13",244.125
"5244","19/04/2014","14",221.5
"5245","19/04/2014","15",203.875
"5246","19/04/2014","16",210.875
"5247","19/04/2014","17",219.375
"5248","19/04/2014","18",185.625
"5249","19/04/2014","19",124.125
"5250","19/04/2014","20",89.125
"5251","19/04/2014","21",76.75
"5252","19/04/2014","22",44.125
"5253","19/04/2014","23",40
"5254","19/05/2014","00",19.5
"5255","19/05/2014","01",9
"5256","19/05/2014","02",11
"5257","19/05/2014","03",18.75
"5258","19/05/2014","04",47.5
"5259","19/05/2014","05",91.75
"5260","19/05/2014","06",163.75
"5261","19/05/2014","07",371.5
"5262","19/05/2014","08",423.5
"5263","19/05/2014","09",299.5
"5264","19/05/2014","10",219
"5265","19/05/2014","11",196.75
"5266","19/05/2014","12",196.5
"5267","19/05/2014","13",207.75
"5268","19/05/2014","14",218
"5269","19/05/2014","15",226.5
"5270","19/05/2014","16",247.25
"5271","19/05/2014","17",263.25
"5272","19/05/2014","18",180.75
"5273","19/05/2014","19",118.75
"5274","19/05/2014","20",69
"5275","19/05/2014","21",62
"5276","19/05/2014","22",34.75
"5277","19/05/2014","23",31.75
"5278","19/06/2014","00",16
"5279","19/06/2014","01",7.625
"5280","19/06/2014","02",12.5
"5281","19/06/2014","03",14.625
"5282","19/06/2014","04",26.125
"5283","19/06/2014","05",73.25
"5284","19/06/2014","06",162.5
"5285","19/06/2014","07",365.5
"5286","19/06/2014","08",410
"5287","19/06/2014","09",287.5
"5288","19/06/2014","10",228
"5289","19/06/2014","11",213.5
"5290","19/06/2014","12",216.5
"5291","19/06/2014","13",227.5
"5292","19/06/2014","14",222.75
"5293","19/06/2014","15",224.75
"5294","19/06/2014","16",271.5
"5295","19/06/2014","17",276
"5296","19/06/2014","18",201.75
"5297","19/06/2014","19",123
"5298","19/06/2014","20",70
"5299","19/06/2014","21",53.75
"5300","19/06/2014","22",51.5
"5301","19/06/2014","23",31
"5302","19/07/2014","00",30.5
"5303","19/07/2014","01",23.25
"5304","19/07/2014","02",15.75
"5305","19/07/2014","03",20.5
"5306","19/07/2014","04",28.5
"5307","19/07/2014","05",53.5
"5308","19/07/2014","06",85.25
"5309","19/07/2014","07",141.5
"5310","19/07/2014","08",191.75
"5311","19/07/2014","09",243.5
"5312","19/07/2014","10",254
"5313","19/07/2014","11",287.5
"5314","19/07/2014","12",257.25
"5315","19/07/2014","13",254.25
"5316","19/07/2014","14",207
"5317","19/07/2014","15",200.25
"5318","19/07/2014","16",196.75
"5319","19/07/2014","17",192
"5320","19/07/2014","18",193.25
"5321","19/07/2014","19",137.25
"5322","19/07/2014","20",108.5
"5323","19/07/2014","21",95.25
"5324","19/07/2014","22",73.75
"5325","19/07/2014","23",45.75
"5326","19/08/2014","00",24
"5327","19/08/2014","01",13.75
"5328","19/08/2014","02",20.25
"5329","19/08/2014","03",20.5
"5330","19/08/2014","04",30.5
"5331","19/08/2014","05",71.25
"5332","19/08/2014","06",154.25
"5333","19/08/2014","07",336
"5334","19/08/2014","08",348
"5335","19/08/2014","09",270.5
"5336","19/08/2014","10",246.25
"5337","19/08/2014","11",243.75
"5338","19/08/2014","12",232
"5339","19/08/2014","13",244
"5340","19/08/2014","14",227.25
"5341","19/08/2014","15",220.5
"5342","19/08/2014","16",260.25
"5343","19/08/2014","17",258.25
"5344","19/08/2014","18",220.75
"5345","19/08/2014","19",144.5
"5346","19/08/2014","20",102.75
"5347","19/08/2014","21",77
"5348","19/08/2014","22",42.5
"5349","19/08/2014","23",48.5
"5350","19/09/2014","00",18.5
"5351","19/09/2014","01",19.5625
"5352","19/09/2014","02",17.5625
"5353","19/09/2014","03",20.75
"5354","19/09/2014","04",31.5
"5355","19/09/2014","05",68.5
"5356","19/09/2014","06",159.5
"5357","19/09/2014","07",347.75
"5358","19/09/2014","08",380.75
"5359","19/09/2014","09",287.25
"5360","19/09/2014","10",249
"5361","19/09/2014","11",236
"5362","19/09/2014","12",229
"5363","19/09/2014","13",225.25
"5364","19/09/2014","14",239
"5365","19/09/2014","15",250.5
"5366","19/09/2014","16",295.25
"5367","19/09/2014","17",265
"5368","19/09/2014","18",199
"5369","19/09/2014","19",138
"5370","19/09/2014","20",91
"5371","19/09/2014","21",67.75
"5372","19/09/2014","22",48.25
"5373","19/09/2014","23",36.5
"5374","19/10/2014","00",30.625
"5375","19/10/2014","01",19
"5376","19/10/2014","02",12.875
"5377","19/10/2014","03",8.875
"5378","19/10/2014","04",11.125
"5379","19/10/2014","05",24.125
"5380","19/10/2014","06",39
"5381","19/10/2014","07",73.125
"5382","19/10/2014","08",94
"5383","19/10/2014","09",170.25
"5384","19/10/2014","10",225.625
"5385","19/10/2014","11",217.75
"5386","19/10/2014","12",223.5
"5387","19/10/2014","13",198.125
"5388","19/10/2014","14",185.625
"5389","19/10/2014","15",186.25
"5390","19/10/2014","16",180.75
"5391","19/10/2014","17",162.875
"5392","19/10/2014","18",134.125
"5393","19/10/2014","19",98.875
"5394","19/10/2014","20",63.25
"5395","19/10/2014","21",47.25
"5396","19/10/2014","22",27.75
"5397","19/10/2014","23",19
"5398","19/11/2014","00",13
"5399","19/11/2014","01",12.25
"5400","19/11/2014","02",11.25
"5401","19/11/2014","03",14.125
"5402","19/11/2014","04",26.75
"5403","19/11/2014","05",69.5
"5404","19/11/2014","06",151.25
"5405","19/11/2014","07",373.5
"5406","19/11/2014","08",430.875
"5407","19/11/2014","09",281.5
"5408","19/11/2014","10",224.75
"5409","19/11/2014","11",198.25
"5410","19/11/2014","12",200.125
"5411","19/11/2014","13",201
"5412","19/11/2014","14",199.5
"5413","19/11/2014","15",205.875
"5414","19/11/2014","16",240.25
"5415","19/11/2014","17",256.25
"5416","19/11/2014","18",181.125
"5417","19/11/2014","19",112.875
"5418","19/11/2014","20",67.125
"5419","19/11/2014","21",48.5
"5420","19/11/2014","22",38.625
"5421","19/11/2014","23",21.375
"5422","19/12/2014","00",28.5
"5423","19/12/2014","01",18.25
"5424","19/12/2014","02",18.25
"5425","19/12/2014","03",11.75
"5426","19/12/2014","04",32
"5427","19/12/2014","05",69.75
"5428","19/12/2014","06",131.75
"5429","19/12/2014","07",318.5
"5430","19/12/2014","08",344.5
"5431","19/12/2014","09",321.75
"5432","19/12/2014","10",262.25
"5433","19/12/2014","11",262.5
"5434","19/12/2014","12",238
"5435","19/12/2014","13",255
"5436","19/12/2014","14",247.25
"5437","19/12/2014","15",231
"5438","19/12/2014","16",249.75
"5439","19/12/2014","17",234
"5440","19/12/2014","18",210.25
"5441","19/12/2014","19",128.75
"5442","19/12/2014","20",88.5
"5443","19/12/2014","21",76.25
"5444","19/12/2014","22",55.5
"5445","19/12/2014","23",60.25
"5446","20/01/2014","00",12.125
"5447","20/01/2014","01",7.095
"5448","20/01/2014","02",9.5
"5449","20/01/2014","03",12.47
"5450","20/01/2014","04",35.375
"5451","20/01/2014","05",77.5
"5452","20/01/2014","06",142.875
"5453","20/01/2014","07",343.5
"5454","20/01/2014","08",402
"5455","20/01/2014","09",265.5
"5456","20/01/2014","10",204.875
"5457","20/01/2014","11",193.625
"5458","20/01/2014","12",180.5
"5459","20/01/2014","13",192
"5460","20/01/2014","14",174
"5461","20/01/2014","15",193.75
"5462","20/01/2014","16",208.375
"5463","20/01/2014","17",223.375
"5464","20/01/2014","18",135.125
"5465","20/01/2014","19",87.875
"5466","20/01/2014","20",53.875
"5467","20/01/2014","21",44.125
"5468","20/01/2014","22",29.375
"5469","20/01/2014","23",14.875
"5470","20/02/2014","00",14.25
"5471","20/02/2014","01",10.25
"5472","20/02/2014","02",11
"5473","20/02/2014","03",13.75
"5474","20/02/2014","04",25.25
"5475","20/02/2014","05",65.75
"5476","20/02/2014","06",140.5
"5477","20/02/2014","07",295
"5478","20/02/2014","08",372.5
"5479","20/02/2014","09",287
"5480","20/02/2014","10",254.25
"5481","20/02/2014","11",232.25
"5482","20/02/2014","12",222.75
"5483","20/02/2014","13",216
"5484","20/02/2014","14",203
"5485","20/02/2014","15",203
"5486","20/02/2014","16",223.25
"5487","20/02/2014","17",238.5
"5488","20/02/2014","18",173.75
"5489","20/02/2014","19",111.5
"5490","20/02/2014","20",68.5
"5491","20/02/2014","21",64.5
"5492","20/02/2014","22",42.75
"5493","20/02/2014","23",31.25
"5494","20/03/2014","00",16.25
"5495","20/03/2014","01",14.5
"5496","20/03/2014","02",10.3125
"5497","20/03/2014","03",21.5
"5498","20/03/2014","04",27.5
"5499","20/03/2014","05",81.75
"5500","20/03/2014","06",166.5
"5501","20/03/2014","07",380.75
"5502","20/03/2014","08",421
"5503","20/03/2014","09",283.25
"5504","20/03/2014","10",226.5
"5505","20/03/2014","11",219.75
"5506","20/03/2014","12",190.25
"5507","20/03/2014","13",210
"5508","20/03/2014","14",218.75
"5509","20/03/2014","15",221.75
"5510","20/03/2014","16",272.75
"5511","20/03/2014","17",251
"5512","20/03/2014","18",181.5
"5513","20/03/2014","19",98.75
"5514","20/03/2014","20",69.5
"5515","20/03/2014","21",50.75
"5516","20/03/2014","22",35
"5517","20/03/2014","23",29.25
"5518","20/04/2014","00",32.25
"5519","20/04/2014","01",17.5
"5520","20/04/2014","02",11
"5521","20/04/2014","03",7.875
"5522","20/04/2014","04",5
"5523","20/04/2014","05",21.125
"5524","20/04/2014","06",33.75
"5525","20/04/2014","07",72.375
"5526","20/04/2014","08",84.125
"5527","20/04/2014","09",133.875
"5528","20/04/2014","10",181.5
"5529","20/04/2014","11",202.125
"5530","20/04/2014","12",199.375
"5531","20/04/2014","13",194.5
"5532","20/04/2014","14",159.375
"5533","20/04/2014","15",319.875
"5534","20/04/2014","16",199.125
"5535","20/04/2014","17",156
"5536","20/04/2014","18",141.625
"5537","20/04/2014","19",120
"5538","20/04/2014","20",81.125
"5539","20/04/2014","21",79.25
"5540","20/04/2014","22",47.875
"5541","20/04/2014","23",37.375
"5542","20/05/2014","00",13
"5543","20/05/2014","01",15.4375
"5544","20/05/2014","02",12.3125
"5545","20/05/2014","03",13.75
"5546","20/05/2014","04",28.25
"5547","20/05/2014","05",73.25
"5548","20/05/2014","06",166
"5549","20/05/2014","07",388.5
"5550","20/05/2014","08",423
"5551","20/05/2014","09",274.75
"5552","20/05/2014","10",232.75
"5553","20/05/2014","11",218.75
"5554","20/05/2014","12",210.5
"5555","20/05/2014","13",201
"5556","20/05/2014","14",221.75
"5557","20/05/2014","15",227
"5558","20/05/2014","16",260
"5559","20/05/2014","17",257.75
"5560","20/05/2014","18",168
"5561","20/05/2014","19",124.5
"5562","20/05/2014","20",72.75
"5563","20/05/2014","21",44.5
"5564","20/05/2014","22",37.5
"5565","20/05/2014","23",25
"5566","20/06/2014","00",17.75
"5567","20/06/2014","01",10
"5568","20/06/2014","02",16
"5569","20/06/2014","03",15
"5570","20/06/2014","04",28.25
"5571","20/06/2014","05",72
"5572","20/06/2014","06",153.75
"5573","20/06/2014","07",350.75
"5574","20/06/2014","08",396
"5575","20/06/2014","09",284
"5576","20/06/2014","10",225
"5577","20/06/2014","11",226.5
"5578","20/06/2014","12",214.75
"5579","20/06/2014","13",224.25
"5580","20/06/2014","14",228.75
"5581","20/06/2014","15",253.75
"5582","20/06/2014","16",280.25
"5583","20/06/2014","17",261
"5584","20/06/2014","18",202
"5585","20/06/2014","19",138.75
"5586","20/06/2014","20",88.5
"5587","20/06/2014","21",72.25
"5588","20/06/2014","22",55.5
"5589","20/06/2014","23",38.75
"5590","20/07/2014","00",46.75
"5591","20/07/2014","01",17.25
"5592","20/07/2014","02",20.5
"5593","20/07/2014","03",10
"5594","20/07/2014","04",13.25
"5595","20/07/2014","05",30
"5596","20/07/2014","06",36.75
